session_id;id;base_name;fecha;hora;modo;condiciones_medida;config_label;motivo_fin;duracion_solicitada_s;muestras;duracion_real_s;hz_real;bpm;bpm_peak;bpm_fft;bpm_autocorr;calidad;calidad_label;spo2_pct;ratio_r;resp_min_exp;resp_calidad_exp;resp_razon_exp;temp_c_media;temp_c_ultima;temp_raw_ultima;pi_ir_pct;pi_red_pct;artefactos_ir_pct;artefactos_red_pct;contacto;cfg_confirmacion;pulso_previo;pulso_final_pulsio;pulso_final_fonendo;raw;processed;plot;screenshot;summary;config;bpm_blocks_10s_json;blocks_10s_file
BLOQUE_16CFG_SIN_CROTAL_20260602_130010_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130010_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192;2026-06-02;13:00:23;configurations;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;STOP_BLOQUE_MANUAL;75.0;106;2.627;39.97;;;;;2.0;BPM no fiable;99.9;0.30983;;0;respiracion experimental no estimable: toma menor de 20 s;24.68;24.68;2035;0.1683;0.0521;0.0;0.0;contacto útil;confirmada;;;;raw_BLOQUE_16CFG_SIN_CROTAL_20260602_130010_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv;proc_BLOQUE_16CFG_SIN_CROTAL_20260602_130010_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv;plot_BLOQUE_16CFG_SIN_CROTAL_20260602_130010_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.png;;summary_BLOQUE_16CFG_SIN_CROTAL_20260602_130010_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.json;config_BLOQUE_16CFG_SIN_CROTAL_20260602_130010_20260602_130010.json;[NaN];bpm_blocks_10s_BLOQUE_16CFG_SIN_CROTAL_20260602_130010_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv
BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192;2026-06-02;13:01:19;configurations;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;STOP_BLOQUE_MANUAL;30.0;1146;27.689;39.91;126.0;126.0;80.2;;32.5;dudosa;100.0;0.34132;15.2;72;"experimental: pico lento 15.2 resp/min; dominancia=1.12; banda=0.91; ciclos~7.0";24.95;25.47;2066;0.1514;0.0517;0.0;0.0;contacto útil;confirmada;;55;;raw_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv;proc_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv;plot_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.png;;summary_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.json;sensor_config_20260602_130109.json;[NaN, NaN, 125.9906979825518];bpm_blocks_10s_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv
BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;SIN_CROTAL;BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;2026-06-02;13:01:19;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;STOP_BLOQUE_MANUAL;30.0;292;7.237;39.93;133.1;133.1;149.2;57.0;32.2;dudosa;99.9;0.35183;;0;respiracion experimental no estimable: toma menor de 20 s;24.93;24.96;2046;0.2242;0.0789;0.0;0.0;señal muy baja;confirmada;55;;;raw_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.csv;proc_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.csv;plot_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.png;;summary_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.json;sensor_config_20260602_130109.json;[NaN, 126.1235704849399];bpm_blocks_10s_BLOQUE_16CFG_SIN_CROTAL_20260602_130033_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.csv
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192;2026-06-02;13:16:07;configurations;toma con tabla personalizada de configuraciones;CONFIG 01 - B1F_AVG1_ADC8192;BLOQUE_COMPLETADO;30.0;1146;27.695;39.90;77.4;81.2;73.7;77.2;51.0;aceptable;97.8;0.55710;6.5;57;"experimental: pico lento 6.5 resp/min; dominancia=1.46; banda=0.89; ciclos~3.0";31.68;32.01;2317;0.0455;0.0253;0.0;0.0;contacto débil / baja perfusión;confirmada;70;73;;raw_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv;proc_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv;plot_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.png;;summary_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.json;sensor_config_20260602_131532.json;[NaN, 78.04555328596481, 77.96473394590475];bpm_blocks_10s_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG001_CONFIG_01_-_B1F_AVG1_ADC8192.csv
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384;2026-06-02;13:16:07;configurations;toma con tabla personalizada de configuraciones;CONFIG 02 - B1F_AVG1_ADC16384;BLOQUE_COMPLETADO;30.0;1147;27.726;39.89;75.7;99.7;75.7;85.5;31.1;dudosa;93.1;0.72670;8.7;63;"experimental: pico lento 8.7 resp/min; dominancia=1.47; banda=0.92; ciclos~4.0";31.82;31.05;2281;0.0466;0.0339;0.0;0.0;contacto débil / baja perfusión;confirmada;73;76;;raw_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.csv;proc_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.csv;plot_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.png;;summary_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.json;sensor_config_20260602_131532.json;[NaN, NaN, NaN];bpm_blocks_10s_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG002_CONFIG_02_-_B1F_AVG1_ADC16384.csv
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG003_CONFIG_03_-_B1F_AVG4_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG003_CONFIG_03_-_B1F_AVG4_ADC8192;2026-06-02;13:16:07;configurations;toma con tabla personalizada de configuraciones;CONFIG 03 - B1F_AVG4_ADC8192;BLOQUE_COMPLETADO;30.0;250;24.870;9.97;171.4;89.0;79.5;171.4;30.4;dudosa;97.9;0.55011;7.2;57;"experimental: pico lento 7.2 resp/min; dominancia=1.01; banda=0.99; ciclos~3.0";31.81;31.08;2282;0.0511;0.0281;2.0;0.0;contacto débil / baja perfusión;confirmada;76;83;;raw_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG003_CONFIG_03_-_B1F_AVG4_ADC8192.csv;proc_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG003_CONFIG_03_-_B1F_AVG4_ADC8192.csv;plot_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG003_CONFIG_03_-_B1F_AVG4_ADC8192.png;;summary_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG003_CONFIG_03_-_B1F_AVG4_ADC8192.json;sensor_config_20260602_131532.json;[NaN, NaN, NaN, NaN];bpm_blocks_10s_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG003_CONFIG_03_-_B1F_AVG4_ADC8192.csv
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG004_CONFIG_04_-_B1F_AVG4_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG004_CONFIG_04_-_B1F_AVG4_ADC16384;2026-06-02;13:16:07;configurations;toma con tabla personalizada de configuraciones;CONFIG 04 - B1F_AVG4_ADC16384;BLOQUE_COMPLETADO;30.0;250;24.870;9.97;67.5;92.9;67.5;171.4;25.9;dudosa;90.6;0.79239;14.5;65;"experimental: pico lento 14.5 resp/min; dominancia=1.07; banda=0.87; ciclos~6.0";31.84;32.39;2331;0.0399;0.0316;0.0;0.0;contacto débil / baja perfusión;confirmada;83;70;;raw_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG004_CONFIG_04_-_B1F_AVG4_ADC16384.csv;proc_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG004_CONFIG_04_-_B1F_AVG4_ADC16384.csv;plot_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG004_CONFIG_04_-_B1F_AVG4_ADC16384.png;;summary_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG004_CONFIG_04_-_B1F_AVG4_ADC16384.json;sensor_config_20260602_131532.json;[NaN, NaN, NaN, NaN];bpm_blocks_10s_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG004_CONFIG_04_-_B1F_AVG4_ADC16384.csv
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192;2026-06-02;13:16:07;configurations;toma con tabla personalizada de configuraciones;CONFIG 05 - B3F_AVG1_ADC8192;BLOQUE_COMPLETADO;30.0;1147;28.701;39.89;84.7;85.5;83.6;184.1;62.8;aceptable;99.5;0.44272;8.4;65;"experimental: pico lento 8.4 resp/min; dominancia=2.12; banda=0.85; ciclos~4.0";31.86;31.99;2316;0.0415;0.0184;0.0;0.0;contacto débil / baja perfusión;confirmada;70;79;;raw_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192.csv;proc_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192.csv;plot_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192.png;;summary_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192.json;sensor_config_20260602_131532.json;[NaN, NaN, NaN, 83.03987944225982, 72.89797108868495];bpm_blocks_10s_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG005_CONFIG_05_-_B3F_AVG1_ADC8192.csv
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG006_CONFIG_06_-_B3F_AVG1_ADC16384;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG006_CONFIG_06_-_B3F_AVG1_ADC16384;2026-06-02;13:16:08;configurations;toma con tabla personalizada de configuraciones;CONFIG 06 - B3F_AVG1_ADC16384;BLOQUE_COMPLETADO;30.0;1149;28.730;39.89;76.9;78.7;75.2;181.5;60.9;aceptable;96.2;0.62617;8.4;62;"experimental: pico lento 8.4 resp/min; dominancia=1.17; banda=0.96; ciclos~4.0";31.92;31.26;2289;0.0469;0.0294;1.4;1.3;contacto débil / baja perfusión;confirmada;79;74;;raw_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG006_CONFIG_06_-_B3F_AVG1_ADC16384.csv;proc_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG006_CONFIG_06_-_B3F_AVG1_ADC16384.csv;plot_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG006_CONFIG_06_-_B3F_AVG1_ADC16384.png;;summary_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG006_CONFIG_06_-_B3F_AVG1_ADC16384.json;sensor_config_20260602_131532.json;[77.29450203115329, 72.81509594381069, 78.8095025345427, 85.41696518367843];bpm_blocks_10s_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG006_CONFIG_06_-_B3F_AVG1_ADC16384.csv
BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG007_CONFIG_07_-_B3F_AVG4_ADC8192;184_ConVacio;BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG007_CONFIG_07_-_B3F_AVG4_ADC8192;2026-06-02;13:16:08;configurations;toma con tabla personalizada de configuraciones;CONFIG 07 - B3F_AVG4_ADC8192;BLOQUE_COMPLETADO;30.0;250;24.869;9.97;82.9;82.9;67.5;171.4;41.0;dudosa;99.7;0.41728;7.2;47;"experimental: pico lento 7.2 resp/min; dominancia=2.03; banda=0.53; ciclos~3.0";31.97;32.18;2323;0.0410;0.0171;0.0;0.0;contacto débil / baja perfusión;confirmada;74;66;;raw_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG007_CONFIG_07_-_B3F_AVG4_ADC8192.csv;proc_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG007_CONFIG_07_-_B3F_AVG4_ADC8192.csv;plot_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG007_CONFIG_07_-_B3F_AVG4_ADC8192.png;;summary_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG007_CONFIG_07_-_B3F_AVG4_ADC8192.json;sensor_config_20260602_131532.json;[NaN, NaN, NaN, NaN];bpm_blocks_10s_BLOQUE_16CFG_184_ConVacio_20260602_130526_CFG007_CONFIG_07_-_B3F_AVG4_ADC8192.csv
