id;fecha;hora;modo;condiciones_medida;config_label;motivo_fin;duracion_solicitada_s;muestras;duracion_real_s;hz_real;bpm;bpm_peak;bpm_fft;bpm_autocorr;calidad;calidad_label;spo2_pct;ratio_r;temp_c_media;temp_c_ultima;temp_raw_ultima;pi_ir_pct;pi_red_pct;artefactos_ir_pct;artefactos_red_pct;contacto;cfg_confirmacion;pulso_previo;pulso_final_pulsio;pulso_final_fonendo;raw;processed;plot;screenshot;summary;config;bpm_blocks_10s_json;blocks_10s_file
SIN_CROTAL;2026-05-29;15:35:52;normal;;manual;DURACION_COMPLETADA_PYTHON;20.0;789;18.755;39.88;67.5;68.4;67.2;66.5;42.2;dudosa;99.8;0.39159;29.76;29.57;2225;0.0940;0.0368;0.0;0.0;contacto débil / baja perfusión;confirmada;;67;;raw_SIN_CROTAL_20260529_153527.csv;proc_SIN_CROTAL_20260529_153527.csv;plot_SIN_CROTAL_20260529_153527.png;screen_SIN_CROTAL_20260529_153527.png;summary_SIN_CROTAL_20260529_153527.json;config_SIN_CROTAL_20260529_153527_20260529_153527.json;[66.1394156955708, 68.23170554314635];bpm_blocks_10s_SIN_CROTAL_20260529_153527.csv
