session_id;id;base_name;fecha;hora;modo;condiciones_medida;config_label;motivo_fin;duracion_solicitada_s;muestras;duracion_real_s;hz_real;bpm;bpm_peak;bpm_fft;bpm_autocorr;calidad;calidad_label;spo2_pct;ratio_r;resp_min_exp;resp_calidad_exp;resp_razon_exp;temp_c_media;temp_c_ultima;temp_raw_ultima;pi_ir_pct;pi_red_pct;artefactos_ir_pct;artefactos_red_pct;contacto;cfg_confirmacion;pulso_previo;pulso_final_pulsio;pulso_final_fonendo;raw;processed;plot;screenshot;summary;config;bpm_blocks_10s_json;blocks_10s_file
BLOQUE_12CFG_184_20260603_124425_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;184;BLOQUE_12CFG_184_20260603_124425_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384;2026-06-03;12:57:02;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 01 - RED31 IR31 AVG1 ADC16384;BLOQUE_COMPLETADO;50.0;1944;47.708;39.89;46.5;112.0;46.5;180.9;21.2;dudosa;61.0;1.26669;8.8;81;"experimental: pico lento 8.8 resp/min; dominancia=1.26; banda=0.90; ciclos~7.0";29.87;30.81;2272;0.0786;0.0996;1.7;0.4;contacto débil / baja perfusión;confirmada;77;70;76;raw_BLOQUE_12CFG_184_20260603_124425_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384.json;sensor_config_20260603_125556.json;[NaN, NaN, NaN, NaN, NaN];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG001_3M_01_-_RED31_IR31_AVG1_ADC16384.csv
BLOQUE_12CFG_184_20260603_124425_CFG002_3M_02_-_RED59_IR47_AVG1_ADC16384;184;BLOQUE_12CFG_184_20260603_124425_CFG002_3M_02_-_RED59_IR47_AVG1_ADC16384;2026-06-03;12:57:02;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 02 - RED59 IR47 AVG1 ADC16384;BLOQUE_COMPLETADO;50.0;1945;47.741;39.88;72.9;113.9;72.9;184.1;24.3;dudosa;100.0;0.34269;8.8;81;"experimental: pico lento 8.8 resp/min; dominancia=1.83; banda=0.81; ciclos~7.0";30.74;30.52;2261;0.0700;0.0240;0.0;0.0;contacto débil / baja perfusión;confirmada;70;72;72;raw_BLOQUE_12CFG_184_20260603_124425_CFG002_3M_02_-_RED59_IR47_AVG1_ADC16384.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG002_3M_02_-_RED59_IR47_AVG1_ADC16384.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG002_3M_02_-_RED59_IR47_AVG1_ADC16384.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG002_3M_02_-_RED59_IR47_AVG1_ADC16384.json;sensor_config_20260603_125556.json;[142.73056301437097, NaN, 119.94222491334953, 76.35229487233772, 159.5394825739459];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG002_3M_02_-_RED59_IR47_AVG1_ADC16384.csv
BLOQUE_12CFG_184_20260603_124425_CFG003_3M_03_-_RED95_IR95_AVG1_ADC16384;184;BLOQUE_12CFG_184_20260603_124425_CFG003_3M_03_-_RED95_IR95_AVG1_ADC16384;2026-06-03;12:57:03;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 03 - RED95 IR95 AVG1 ADC16384;BLOQUE_COMPLETADO;50.0;1944;47.715;39.88;67.9;119.6;67.9;184.1;24.4;dudosa;99.4;0.23071;8.8;83;"experimental: pico lento 8.8 resp/min; dominancia=1.11; banda=0.99; ciclos~7.0";30.84;30.81;2272;0.0779;0.0180;0.0;0.0;contacto débil / baja perfusión;confirmada;72;70;68;raw_BLOQUE_12CFG_184_20260603_124425_CFG003_3M_03_-_RED95_IR95_AVG1_ADC16384.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG003_3M_03_-_RED95_IR95_AVG1_ADC16384.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG003_3M_03_-_RED95_IR95_AVG1_ADC16384.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG003_3M_03_-_RED95_IR95_AVG1_ADC16384.json;sensor_config_20260603_125556.json;[125.93469737940505, 119.97761217756752, 136.7708313177979, NaN, 159.5824843834802];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG003_3M_03_-_RED95_IR95_AVG1_ADC16384.csv
BLOQUE_12CFG_184_20260603_124425_CFG004_3M_04_-_RED199_IR159_AVG1_ADC16384;184;BLOQUE_12CFG_184_20260603_124425_CFG004_3M_04_-_RED199_IR159_AVG1_ADC16384;2026-06-03;12:57:03;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 04 - RED199 IR159 AVG1 ADC16384;BLOQUE_COMPLETADO;50.0;1944;47.717;39.88;69.2;132.9;69.2;184.1;24.2;dudosa;99.3;0.21917;8.8;79;"experimental: pico lento 8.8 resp/min; dominancia=1.33; banda=0.85; ciclos~7.0";30.95;31.18;2286;0.0742;0.0163;0.0;0.0;contacto débil / baja perfusión;confirmada;70;72;70;raw_BLOQUE_12CFG_184_20260603_124425_CFG004_3M_04_-_RED199_IR159_AVG1_ADC16384.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG004_3M_04_-_RED199_IR159_AVG1_ADC16384.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG004_3M_04_-_RED199_IR159_AVG1_ADC16384.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG004_3M_04_-_RED199_IR159_AVG1_ADC16384.json;sensor_config_20260603_125556.json;[105.8256891048529, NaN, 68.15075401125642, NaN, NaN];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG004_3M_04_-_RED199_IR159_AVG1_ADC16384.csv
BLOQUE_12CFG_184_20260603_124425_CFG005_3M_05_-_RED199_IR159_AVG2_ADC16384;184;BLOQUE_12CFG_184_20260603_124425_CFG005_3M_05_-_RED199_IR159_AVG2_ADC16384;2026-06-03;12:57:03;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 05 - RED199 IR159 AVG2 ADC16384;BLOQUE_COMPLETADO;50.0;947;46.445;19.94;171.4;80.4;64.6;171.4;54.5;aceptable;99.1;0.20210;7.8;81;"experimental: pico lento 7.8 resp/min; dominancia=1.68; banda=0.94; ciclos~6.0";31.09;31.93;2314;0.0861;0.0174;0.0;0.0;contacto débil / baja perfusión;confirmada;72;62;76;raw_BLOQUE_12CFG_184_20260603_124425_CFG005_3M_05_-_RED199_IR159_AVG2_ADC16384.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG005_3M_05_-_RED199_IR159_AVG2_ADC16384.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG005_3M_05_-_RED199_IR159_AVG2_ADC16384.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG005_3M_05_-_RED199_IR159_AVG2_ADC16384.json;sensor_config_20260603_125556.json;[171.4285714285715, 171.42857142857142, 171.42857142857142, 171.42857142857142, NaN];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG005_3M_05_-_RED199_IR159_AVG2_ADC16384.csv
BLOQUE_12CFG_184_20260603_124425_CFG006_3M_06_-_RED199_IR159_AVG4_ADC16384;184;BLOQUE_12CFG_184_20260603_124425_CFG006_3M_06_-_RED199_IR159_AVG4_ADC16384;2026-06-03;12:57:03;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 06 - RED199 IR159 AVG4 ADC16384;BLOQUE_COMPLETADO;50.0;448;43.817;9.97;171.4;150.0;47.5;171.4;18.9;dudosa;98.9;0.18085;6.8;56;"experimental: pico lento 6.8 resp/min; dominancia=1.07; banda=0.94; ciclos~3.0";31.75;30.94;2277;0.0859;0.0155;39.5;39.5;contacto débil / baja perfusión;confirmada;62;68;;raw_BLOQUE_12CFG_184_20260603_124425_CFG006_3M_06_-_RED199_IR159_AVG4_ADC16384.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG006_3M_06_-_RED199_IR159_AVG4_ADC16384.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG006_3M_06_-_RED199_IR159_AVG4_ADC16384.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG006_3M_06_-_RED199_IR159_AVG4_ADC16384.json;sensor_config_20260603_125556.json;[NaN, NaN, NaN, NaN, NaN];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG006_3M_06_-_RED199_IR159_AVG4_ADC16384.csv
BLOQUE_12CFG_184_20260603_124425_CFG007_3M_07_-_RED199_IR159_AVG4_ADC8192;184;BLOQUE_12CFG_184_20260603_124425_CFG007_3M_07_-_RED199_IR159_AVG4_ADC8192;2026-06-03;12:57:03;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 07 - RED199 IR159 AVG4 ADC8192;BLOQUE_COMPLETADO;50.0;448;43.817;9.97;171.4;110.0;50.6;171.4;46.8;aceptable;99.7;0.41783;6.8;66;"experimental: pico lento 6.8 resp/min; dominancia=1.86; banda=0.61; ciclos~5.0";30.73;30.76;2270;0.0640;0.0267;0.0;0.0;contacto débil / baja perfusión;confirmada;68;67;76;raw_BLOQUE_12CFG_184_20260603_124425_CFG007_3M_07_-_RED199_IR159_AVG4_ADC8192.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG007_3M_07_-_RED199_IR159_AVG4_ADC8192.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG007_3M_07_-_RED199_IR159_AVG4_ADC8192.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG007_3M_07_-_RED199_IR159_AVG4_ADC8192.json;sensor_config_20260603_125556.json;[NaN, NaN, NaN, NaN, NaN];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG007_3M_07_-_RED199_IR159_AVG4_ADC8192.csv
BLOQUE_12CFG_184_20260603_124425_CFG008_3M_08_-_RED199_IR159_AVG1_ADC8192;184;BLOQUE_12CFG_184_20260603_124425_CFG008_3M_08_-_RED199_IR159_AVG1_ADC8192;2026-06-03;12:57:04;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 08 - RED199 IR159 AVG1 ADC8192;BLOQUE_COMPLETADO;50.0;1944;47.717;39.88;45.2;110.2;45.2;182.1;24.4;dudosa;0.0;5.91736;6.3;73;"experimental: pico lento 6.3 resp/min; dominancia=1.62; banda=0.86; ciclos~5.0";30.72;32.45;2333;0.2402;1.4216;1.1;27.4;contacto útil;confirmada;67;70;76;raw_BLOQUE_12CFG_184_20260603_124425_CFG008_3M_08_-_RED199_IR159_AVG1_ADC8192.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG008_3M_08_-_RED199_IR159_AVG1_ADC8192.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG008_3M_08_-_RED199_IR159_AVG1_ADC8192.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG008_3M_08_-_RED199_IR159_AVG1_ADC8192.json;sensor_config_20260603_125556.json;[NaN, NaN, 113.96992786047217, NaN, 75.58508111088535];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG008_3M_08_-_RED199_IR159_AVG1_ADC8192.csv
BLOQUE_12CFG_184_20260603_124425_CFG009_3M_09_-_RED199_IR159_AVG2_ADC8192;184;BLOQUE_12CFG_184_20260603_124425_CFG009_3M_09_-_RED199_IR159_AVG2_ADC8192;2026-06-03;12:57:04;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 09 - RED199 IR159 AVG2 ADC8192;BLOQUE_COMPLETADO;50.0;947;46.443;19.94;171.4;133.3;71.0;171.4;51.8;aceptable;99.2;0.20448;6.5;73;"experimental: pico lento 6.5 resp/min; dominancia=1.04; banda=0.97; ciclos~5.0";33.17;32.01;2317;0.0712;0.0146;0.0;0.0;contacto débil / baja perfusión;confirmada;70;70;60;raw_BLOQUE_12CFG_184_20260603_124425_CFG009_3M_09_-_RED199_IR159_AVG2_ADC8192.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG009_3M_09_-_RED199_IR159_AVG2_ADC8192.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG009_3M_09_-_RED199_IR159_AVG2_ADC8192.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG009_3M_09_-_RED199_IR159_AVG2_ADC8192.json;sensor_config_20260603_125556.json;[171.42857142857142, 96.15384615384613, 171.42857142857142, 80.0, NaN];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG009_3M_09_-_RED199_IR159_AVG2_ADC8192.csv
BLOQUE_12CFG_184_20260603_124425_CFG010_3M_10_-_RED159_IR159_AVG2_ADC16384;184;BLOQUE_12CFG_184_20260603_124425_CFG010_3M_10_-_RED159_IR159_AVG2_ADC16384;2026-06-03;12:57:04;experimento_3m;Experimento 3M: optimizacion adaptativa con BPM manual, PPG y SpO2;3M 10 - RED159 IR159 AVG2 ADC16384;BLOQUE_COMPLETADO;50.0;947;46.443;19.94;171.4;120.0;89.1;171.4;50.2;aceptable;99.9;0.36326;6.5;71;"experimental: pico lento 6.5 resp/min; dominancia=1.65; banda=0.78; ciclos~5.0";33.74;33.07;2356;0.0597;0.0217;0.0;0.0;contacto débil / baja perfusión;confirmada;70;70;80;raw_BLOQUE_12CFG_184_20260603_124425_CFG010_3M_10_-_RED159_IR159_AVG2_ADC16384.csv;proc_BLOQUE_12CFG_184_20260603_124425_CFG010_3M_10_-_RED159_IR159_AVG2_ADC16384.csv;plot_BLOQUE_12CFG_184_20260603_124425_CFG010_3M_10_-_RED159_IR159_AVG2_ADC16384.png;;summary_BLOQUE_12CFG_184_20260603_124425_CFG010_3M_10_-_RED159_IR159_AVG2_ADC16384.json;sensor_config_20260603_125556.json;[171.42857142857142, 171.42857142857142, 171.42857142857142, 171.42857142857142, NaN];bpm_blocks_10s_BLOQUE_12CFG_184_20260603_124425_CFG010_3M_10_-_RED159_IR159_AVG2_ADC16384.csv
