id;fecha;hora;modo;condiciones_medida;config_label;motivo_fin;duracion_solicitada_s;muestras;duracion_real_s;hz_real;bpm;bpm_peak;bpm_fft;bpm_autocorr;calidad;calidad_label;spo2_pct;ratio_r;temp_c_media;temp_c_ultima;temp_raw_ultima;pi_ir_pct;pi_red_pct;artefactos_ir_pct;artefactos_red_pct;contacto;cfg_confirmacion;pulso_previo;pulso_final_pulsio;pulso_final_fonendo;raw;processed;plot;screenshot;summary;config;bpm_blocks_10s_json;blocks_10s_file
SIN_CROTAL;2026-05-29;15:28:44;normal;;manual;DURACION_COMPLETADA_PYTHON;20.0;788;18.722;39.90;92.1;92.1;57.7;184.2;0.0;dudosa;84.6;0.91972;25.66;25.54;2069;0.0420;0.0386;0.0;0.0;contacto débil / baja perfusión;confirmada;;75;;raw_SIN_CROTAL_20260529_152819.csv;proc_SIN_CROTAL_20260529_152819.csv;plot_SIN_CROTAL_20260529_152819.png;screen_SIN_CROTAL_20260529_152819.png;summary_SIN_CROTAL_20260529_152819.json;config_SIN_CROTAL_20260529_152819_20260529_152819.json;[NaN, NaN];bpm_blocks_10s_SIN_CROTAL_20260529_152819.csv
SIN_CROTAL;2026-05-29;15:29:36;normal;;manual;DURACION_COMPLETADA_PYTHON;20.0;788;18.722;39.90;57.7;82.8;57.7;179.5;0.0;dudosa;87.7;0.85811;27.44;27.59;2149;0.6694;0.5744;10.0;9.9;contacto útil;confirmada;;;;raw_SIN_CROTAL_20260529_152911.csv;proc_SIN_CROTAL_20260529_152911.csv;plot_SIN_CROTAL_20260529_152911.png;screen_SIN_CROTAL_20260529_152911.png;summary_SIN_CROTAL_20260529_152911.json;config_SIN_CROTAL_20260529_152911_20260529_152911.json;[NaN, NaN];bpm_blocks_10s_SIN_CROTAL_20260529_152911.csv
